w_judge,e_judge,w_rank,w_name,ruler,e_rank,e_name,year,month,day
1,0,M8w,Takamisakari,yorikiri,M5w,Kasugao,2007,11,11
1,0,M6e,Tamanoshima,oshidashi,M10w,Yoshikaze,2007,11,11
1,0,M7e,Toyohibiki,oshidashi,M13e,Kokkai,2007,11,11
1,0,M13w,Wakanoho,yorikiri,M7w,Tochinonada,2007,11,11
0,1,M8e,Wakanosato,yorikiri,M15w,Wakakirin,2007,11,11
1,0,M9e,Tamakasuga,hikiotoshi,M14e,Kakizoe,2007,11,11
0,1,M14w,Kaiho,yorikiri,M9w,Futeno,2007,11,11
1,0,M10e,Hokutoriki,oshidashi,M12e,Roho,2007,11,11
0,1,M11e,Tosanoumi,hatakikomi,M16e,Baruto,2007,11,11
1,0,M15e,Tochiozan,oshidashi,M12w,Hakurozan,2007,11,11
0,1,J2w,Hakuba,sukuinage,M16w,Kasuganishiki,2007,11,11
1,0,J1e,Iwakiyama,tsukiotoshi,J9w,Hoshihikari,2007,11,11
1,0,J7e,Kitataiki,oshidashi,J1w,Toyozakura,2007,11,11
1,0,J2e,Hochiyama,hatakikomi,J7w,Ushiomaru,2007,11,11
0,1,J3e,Tochinohana,tsukiotoshi,J5e,Chiyohakuho,2007,11,11
1,0,J5w,Ryuo,oshidashi,J3w,Otsukasa,2007,11,11
1,0,J4e,Shimootori,yorikiri,J13e,Sakaizawa,2007,11,11
0,1,J9e,Satoyama,tsukidashi,J4w,Kitazakura,2007,11,11
1,0,J6e,Shunketsu,oshidashi,J8w,Masatsukasa,2007,11,11
1,0,J11e,Ichihara,hatakikomi,J6w,Kotokasuga,2007,11,11
0,1,J8e,Koryu,hikiotoshi,J14e,Sagatsukasa,2007,11,11
1,0,J10e,Mokonami,uwatenage,J11w,Katayama,2007,11,11
1,0,J12w,Asofuji,okuritaoshi,J10w,Shirononami,2007,11,11
1,0,J12e,Jumonji,yorikiri,J14w,Yoshiazuma,2007,11,11
0,1,Ms2w,Tamawashi,oshidashi,J13w,Kyokunankai,2007,11,11
1,0,Y1e,Hakuho,uwatenage,S1e,Aminishiki,2007,11,12
0,1,O1e,Kotomitsuki,oshidashi,O1w,Chiyotaikai,2007,11,12
0,1,M4w,Kyokutenho,yorikiri,O2w,Kaio,2007,11,12
1,0,M2e,Kisenosato,yorikiri,S1w,Asasekiryu,2007,11,12
1,0,M3w,Tokitenku,yorikiri,K1w,Kotoshogiku,2007,11,12
0,1,K1e,Ama,uwatenage,M4e,Toyonoshima,2007,11,12
0,1,M3e,Kakuryu,oshidashi,M1w,Miyabiyama,2007,11,12
0,1,M1e,Homasho,tsukiotoshi,M5w,Kasugao,2007,11,12
1,0,M16e,Baruto,yorikiri,M2w,Dejima,2007,11,12
0,1,M5e,Takekaze,yorikiri,M8w,Takamisakari,2007,11,12
1,0,M11e,Tosanoumi,hatakikomi,M6w,Goeido,2007,11,12
0,1,M6e,Tamanoshima,yorikiri,M14w,Kaiho,2007,11,12
1,0,M15w,Wakakirin,oshidashi,M7w,Tochinonada,2007,11,12
0,1,M7e,Toyohibiki,hikiotoshi,M12e,Roho,2007,11,12
0,1,M8e,Wakanosato,tsukiotoshi,M14e,Kakizoe,2007,11,12
0,1,M16w,Kasuganishiki,okuridashi,M9w,Futeno,2007,11,12
1,0,M9e,Tamakasuga,tsukiotoshi,M10w,Yoshikaze,2007,11,12
1,0,M10e,Hokutoriki,oshidashi,M12w,Hakurozan,2007,11,12
0,1,M13e,Kokkai,hikiotoshi,M13w,Wakanoho,2007,11,12
0,1,M15e,Tochiozan,hikiotoshi,J3w,Otsukasa,2007,11,12
0,1,J9e,Satoyama,hatakikomi,J1w,Toyozakura,2007,11,12
0,1,J1e,Iwakiyama,tsukiotoshi,J11e,Ichihara,2007,11,12
0,1,J8w,Masatsukasa,uwatedashinage,J2w,Hakuba,2007,11,12
0,1,J2e,Hochiyama,hatakikomi,J8e,Koryu,2007,11,12
0,1,J3e,Tochinohana,yoritaoshi,J13w,Kyokunankai,2007,11,12
1,0,J10e,Mokonami,uwatenage,J4w,Kitazakura,2007,11,12
1,0,J4e,Shimootori,uwatenage,J11w,Katayama,2007,11,12
1,0,J10w,Shirononami,oshidashi,J5w,Ryuo,2007,11,12
1,0,J5e,Chiyohakuho,hikiotoshi,J14e,Sagatsukasa,2007,11,12
0,1,J12w,Asofuji,hikiotoshi,J6w,Kotokasuga,2007,11,12
0,1,J6e,Shunketsu,oshidashi,J7w,Ushiomaru,2007,11,12
1,0,J7e,Kitataiki,oshidashi,J14w,Yoshiazuma,2007,11,12
1,0,J13e,Sakaizawa,ushiromotare,J9w,Hoshihikari,2007,11,12
0,1,J12e,Jumonji,oshidashi,Ms2w,Tamawashi,2007,11,12
1,0,Y1e,Hakuho,tsukiotoshi,O2w,Kaio,2007,11,13
0,1,M16e,Baruto,okuridashi,O1w,Chiyotaikai,2007,11,13
0,1,O1e,Kotomitsuki,yoritaoshi,S1e,Aminishiki,2007,11,13
1,0,M4w,Kyokutenho,hatakikomi,S1w,Asasekiryu,2007,11,13
1,0,K1e,Ama,yoritaoshi,M3w,Tokitenku,2007,11,13
0,1,M4e,Toyonoshima,uwatenage,K1w,Kotoshogiku,2007,11,13
1,0,M1e,Homasho,yorikiri,M6e,Tamanoshima,2007,11,13
0,1,M5w,Kasugao,hikiotoshi,M1w,Miyabiyama,2007,11,13
1,0,M2e,Kisenosato,yorikiri,M9w,Futeno,2007,11,13
0,1,M15w,Wakakirin,oshidashi,M2w,Dejima,2007,11,13
1,0,M3e,Kakuryu,yorikiri,M8w,Takamisakari,2007,11,13
1,0,M5e,Takekaze,oshidashi,M12w,Hakurozan,2007,11,13
1,0,M12e,Roho,uwatenage,M6w,Goeido,2007,11,13
0,1,M7e,Toyohibiki,oshidashi,M10e,Hokutoriki,2007,11,13
1,0,M13e,Kokkai,uwatedashinage,M7w,Tochinonada,2007,11,13
1,0,M8e,Wakanosato,yorikiri,M16w,Kasuganishiki,2007,11,13
1,0,M9e,Tamakasuga,hatakikomi,M15e,Tochiozan,2007,11,13
1,0,M14e,Kakizoe,oshidashi,M10w,Yoshikaze,2007,11,13
0,1,M11e,Tosanoumi,shitatenage,M13w,Wakanoho,2007,11,13
0,1,J3e,Tochinohana,tsukiotoshi,M14w,Kaiho,2007,11,13
0,1,J1e,Iwakiyama,oshidashi,J13e,Sakaizawa,2007,11,13
1,0,J8w,Masatsukasa,uwatedashinage,J1w,Toyozakura,2007,11,13
0,1,J2e,Hochiyama,uwatenage,J9w,Hoshihikari,2007,11,13
1,0,J10w,Shirononami,uwatedashinage,J2w,Hakuba,2007,11,13
1,0,J7w,Ushiomaru,sukuinage,J3w,Otsukasa,2007,11,13
0,1,J4e,Shimootori,hikiotoshi,J11e,Ichihara,2007,11,13
1,0,J11w,Katayama,hatakikomi,J4w,Kitazakura,2007,11,13
0,1,J5e,Chiyohakuho,oshidashi,J7e,Kitataiki,2007,11,13
0,1,J10e,Mokonami,oshidashi,J5w,Ryuo,2007,11,13
1,0,J6e,Shunketsu,uwatenage,J12e,Jumonji,2007,11,13
1,0,J13w,Kyokunankai,yorikiri,J6w,Kotokasuga,2007,11,13
1,0,J8e,Koryu,hatakikomi,J14w,Yoshiazuma,2007,11,13
0,1,J9e,Satoyama,oshidashi,J12w,Asofuji,2007,11,13
0,1,J14e,Sagatsukasa,hatakikomi,Ms5w,Bushuyama,2007,11,13
1,0,Y1e,Hakuho,hatakikomi,O1w,Chiyotaikai,2007,11,14
0,1,O1e,Kotomitsuki,shitatenage,O2w,Kaio,2007,11,14
1,0,M5e,Takekaze,shitatenage,S1w,Asasekiryu,2007,11,14
1,0,S1e,Aminishiki,yorikiri,M4w,Kyokutenho,2007,11,14
1,0,M6w,Goeido,kubinage,K1w,Kotoshogiku,2007,11,14
1,0,K1e,Ama,uwatedashinage,M16e,Baruto,2007,11,14
1,0,M2e,Kisenosato,yorikiri,M1w,Miyabiyama,2007,11,14
1,0,M1e,Homasho,yorikiri,M12w,Hakurozan,2007,11,14
0,1,M7e,Toyohibiki,yoritaoshi,M2w,Dejima,2007,11,14
0,1,M15w,Wakakirin,hikiotoshi,M3w,Tokitenku,2007,11,14
0,1,M3e,Kakuryu,yorikiri,M5w,Kasugao,2007,11,14
0,1,M4e,Toyonoshima,kotenage,M7w,Tochinonada,2007,11,14
0,1,M6e,Tamanoshima,yorikiri,M15e,Tochiozan,2007,11,14
1,0,M11e,Tosanoumi,oshidashi,M8w,Takamisakari,2007,11,14
0,1,M8e,Wakanosato,hatakikomi,M12e,Roho,2007,11,14
1,0,M14e,Kakizoe,oshidashi,M9w,Futeno,2007,11,14
1,0,M9e,Tamakasuga,tsukiotoshi,M16w,Kasuganishiki,2007,11,14
0,1,M13w,Wakanoho,oshidashi,M10w,Yoshikaze,2007,11,14
0,1,M10e,Hokutoriki,okuridashi,M13e,Kokkai,2007,11,14
0,1,J2e,Hochiyama,yorikiri,M14w,Kaiho,2007,11,14
0,1,J10w,Shirononami,tsukitaoshi,J1w,Toyozakura,2007,11,14
1,0,J1e,Iwakiyama,sukuinage,J6e,Shunketsu,2007,11,14
1,0,J13w,Kyokunankai,okuridashi,J2w,Hakuba,2007,11,14
1,0,J9e,Satoyama,shitatenage,J3w,Otsukasa,2007,11,14
0,1,J3e,Tochinohana,yorikiri,J14w,Yoshiazuma,2007,11,14
1,0,J5e,Chiyohakuho,yorikiri,J4w,Kitazakura,2007,11,14
0,1,J4e,Shimootori,oshidashi,J10e,Mokonami,2007,11,14
1,0,J11e,Ichihara,okuritaoshi,J5w,Ryuo,2007,11,14
0,1,J13e,Sakaizawa,sukuinage,J6w,Kotokasuga,2007,11,14
0,1,J12w,Asofuji,hatakikomi,J7w,Ushiomaru,2007,11,14
0,1,J7e,Kitataiki,yorikiri,J11w,Katayama,2007,11,14
0,1,J12e,Jumonji,shitatedashinage,J8w,Masatsukasa,2007,11,14
1,0,J8e,Koryu,oshidashi,J9w,Hoshihikari,2007,11,14
1,0,J14e,Sagatsukasa,oshidashi,Ms3e,Ryuho,2007,11,14
0,1,Y1e,Hakuho,shitatenage,O1e,Kotomitsuki,2007,11,15
NaN,NaN,O2w,Kaio,fusen,O1w,Chiyotaikai,2007,11,15
1,0,S1e,Aminishiki,uwatedashinage,S1w,Asasekiryu,2007,11,15
1,0,K1e,Ama,yorikiri,M8e,Wakanosato,2007,11,15
0,1,M7e,Toyohibiki,uwatenage,K1w,Kotoshogiku,2007,11,15
0,1,M1e,Homasho,yorikiri,M4w,Kyokutenho,2007,11,15
0,1,M6w,Goeido,hatakikomi,M1w,Miyabiyama,2007,11,15
1,0,M2e,Kisenosato,yorikiri,M3w,Tokitenku,2007,11,15
1,0,M4e,Toyonoshima,yorikiri,M2w,Dejima,2007,11,15
1,0,M3e,Kakuryu,hatakikomi,M10w,Yoshikaze,2007,11,15
0,1,M5e,Takekaze,oshidashi,M13e,Kokkai,2007,11,15
1,0,M14e,Kakizoe,tsukiotoshi,M5w,Kasugao,2007,11,15
1,0,M6e,Tamanoshima,yorikiri,M8w,Takamisakari,2007,11,15
1,0,M16e,Baruto,uwatenage,M7w,Tochinonada,2007,11,15
1,0,M9e,Tamakasuga,oshidashi,M14w,Kaiho,2007,11,15
1,0,M13w,Wakanoho,hatakikomi,M9w,Futeno,2007,11,15
0,1,M10e,Hokutoriki,okuridashi,M15w,Wakakirin,2007,11,15
1,0,M11e,Tosanoumi,oshidashi,M16w,Kasuganishiki,2007,11,15
1,0,M12e,Roho,okuridashi,M15e,Tochiozan,2007,11,15
1,0,J3e,Tochinohana,oshidashi,M12w,Hakurozan,2007,11,15
1,0,J1e,Iwakiyama,uwatenage,J10w,Shirononami,2007,11,15
1,0,J8e,Koryu,oshidashi,J1w,Toyozakura,2007,11,15
1,0,J2e,Hochiyama,oshidashi,J9e,Satoyama,2007,11,15
1,0,J7e,Kitataiki,yorikiri,J2w,Hakuba,2007,11,15
1,0,J6w,Kotokasuga,yorikiri,J3w,Otsukasa,2007,11,15
1,0,J4e,Shimootori,okuridashi,J7w,Ushiomaru,2007,11,15
1,0,J6e,Shunketsu,sukuinage,J4w,Kitazakura,2007,11,15
1,0,J5e,Chiyohakuho,yorikiri,J8w,Masatsukasa,2007,11,15
1,0,J12w,Asofuji,uwatedashinage,J5w,Ryuo,2007,11,15
1,0,J11e,Ichihara,hatakikomi,J9w,Hoshihikari,2007,11,15
1,0,J10e,Mokonami,yorikiri,J12e,Jumonji,2007,11,15
1,0,J13e,Sakaizawa,oshitaoshi,J11w,Katayama,2007,11,15
1,0,Ms3w,Yakigaya,tsukidashi,J13w,Kyokunankai,2007,11,15
0,1,J14e,Sagatsukasa,oshitaoshi,Ms5e,Tochisakae,2007,11,15
1,0,Ms2e,Sokokurai,yorikiri,J14w,Yoshiazuma,2007,11,15
1,0,Y1e,Hakuho,uwatenage,K1w,Dejima,2008,01,1
0,1,K1e,Kotoshogiku,uwatenage,Y1w,Asashoryu,2008,01,1
0,1,O1e,Chiyotaikai,oshidashi,M1e,Kisenosato,2008,01,1
0,1,M1w,Tokitenku,uwatedashinage,O1w,Kotomitsuki,2008,01,1
1,0,O2e,Kaio,yoritaoshi,M2e,Toyonoshima,2008,01,1
0,1,M2w,Miyabiyama,hatakikomi,O2w,Kotooshu,2008,01,1
1,0,S1e,Aminishiki,oshitaoshi,M3e,Goeido,2008,01,1
1,0,M3w,Tochinonada,tsukiotoshi,S1w,Ama,2008,01,1
0,1,M4e,Wakanosato,uwatedashinage,M4w,Asasekiryu,2008,01,1
0,1,M5e,Roho,oshidashi,M5w,Tamakasuga,2008,01,1
0,1,M6e,Baruto,yorikiri,M6w,Hokutoriki,2008,01,1
1,0,M7e,Takekaze,oshitaoshi,M7w,Homasho,2008,01,1
1,0,M8e,Kakuryu,oshitaoshi,M8w,Toyohibiki,2008,01,1
1,0,M9e,Kokkai,sukuinage,M9w,Wakakirin,2008,01,1
0,1,M10e,Wakanoho,yorikiri,M10w,Kyokutenho,2008,01,1
0,1,M11e,Kakizoe,kotenage,M11w,Kasugao,2008,01,1
1,0,M12e,Futeno,oshidashi,M12w,Tosanoumi,2008,01,1
1,0,M13e,Iwakiyama,tsukiotoshi,M13w,Tamanoshima,2008,01,1
0,1,M14e,Takamisakari,yorikiri,M14w,Shimootori,2008,01,1
1,0,M15e,Tochiozan,oshitaoshi,M15w,Yoshikaze,2008,01,1
1,0,M16e,Ichihara,kotenage,M16w,Kaiho,2008,01,1
0,1,J1e,Kasuganishiki,oshitaoshi,J1w,Koryu,2008,01,1
0,1,J2e,Chiyohakuho,hikiotoshi,J2w,Ryuo,2008,01,1
1,0,J3e,Sakaizawa,yorikiri,J3w,Hakurozan,2008,01,1
0,1,J4e,Kotokasuga,uwatenage,J4w,Otsukasa,2008,01,1
0,1,J5e,Hochiyama,okuridashi,J5w,Hoshihikari,2008,01,1
0,1,J6e,Ushiomaru,yorikiri,J6w,Toyozakura,2008,01,1
1,0,J7e,Mokonami,yorikiri,J7w,Shunketsu,2008,01,1
0,1,J8e,Kitazakura,uwatenage,J8w,Hakuba,2008,01,1
0,1,J9e,Katayama,oshidashi,J9w,Shirononami,2008,01,1
1,0,J10e,Masatsukasa,oshidashi,J10w,Asofuji,2008,01,1
1,0,J11e,Kitataiki,yoritaoshi,J11w,Kimurayama,2008,01,1
0,1,J12e,Satoyama,yorikiri,J12w,Tochinoshin,2008,01,1
1,0,J13e,Kirinowaka,sukuinage,J13w,Tamawashi,2008,01,1
1,0,J14e,Wakakoyu,oshitaoshi,J14w,Tochinohana,2008,01,1
1,0,M1e,Kisenosato,okuritaoshi,Y1w,Asashoryu,2008,01,2
1,0,Y1e,Hakuho,hatakikomi,M1w,Tokitenku,2008,01,2
0,1,K1w,Dejima,yorikiri,O1w,Kotomitsuki,2008,01,2
0,1,O2e,Kaio,yorikiri,K1e,Kotoshogiku,2008,01,2
1,0,M2e,Toyonoshima,shitatenage,O2w,Kotooshu,2008,01,2
0,1,O1e,Chiyotaikai,oshidashi,M2w,Miyabiyama,2008,01,2
0,1,M3e,Goeido,yorikiri,S1w,Ama,2008,01,2
1,0,S1e,Aminishiki,yorikiri,M3w,Tochinonada,2008,01,2
0,1,M5w,Tamakasuga,yorikiri,M4w,Asasekiryu,2008,01,2
0,1,M4e,Wakanosato,hatakikomi,M5e,Roho,2008,01,2
1,0,M7w,Homasho,tsukihiza,M6w,Hokutoriki,2008,01,2
0,1,M6e,Baruto,oshidashi,M7e,Takekaze,2008,01,2
0,1,M9w,Wakakirin,tsukidashi,M8w,Toyohibiki,2008,01,2
1,0,M8e,Kakuryu,shitatedashinage,M9e,Kokkai,2008,01,2
0,1,M11w,Kasugao,yorikiri,M10w,Kyokutenho,2008,01,2
1,0,M10e,Wakanoho,hatakikomi,M11e,Kakizoe,2008,01,2
1,0,M13w,Tamanoshima,yorikiri,M12w,Tosanoumi,2008,01,2
1,0,M12e,Futeno,yorikiri,M13e,Iwakiyama,2008,01,2
NaN,NaN,M15w,Yoshikaze,fusen,M14w,Shimootori,2008,01,2
1,0,M14e,Takamisakari,yorikiri,M16e,Ichihara,2008,01,2
0,1,M15e,Tochiozan,sukuinage,M16w,Kaiho,2008,01,2
1,0,J2w,Ryuo,kotenage,J1w,Koryu,2008,01,2
1,0,J1e,Kasuganishiki,yorikiri,J2e,Chiyohakuho,2008,01,2
0,1,J4w,Otsukasa,uwatenage,J3w,Hakurozan,2008,01,2
0,1,J3e,Sakaizawa,oshidashi,J4e,Kotokasuga,2008,01,2
0,1,J6w,Toyozakura,yorikiri,J5w,Hoshihikari,2008,01,2
1,0,J5e,Hochiyama,yorikiri,J6e,Ushiomaru,2008,01,2
1,0,J8w,Hakuba,yorikiri,J7w,Shunketsu,2008,01,2
0,1,J7e,Mokonami,sukuinage,J8e,Kitazakura,2008,01,2
0,1,J10w,Asofuji,yorikiri,J9w,Shirononami,2008,01,2
0,1,J9e,Katayama,oshidashi,J10e,Masatsukasa,2008,01,2
0,1,J12e,Satoyama,oshidashi,J11w,Kimurayama,2008,01,2
1,0,J11e,Kitataiki,yorikiri,J12w,Tochinoshin,2008,01,2
0,1,J14w,Tochinohana,okuridashi,J13w,Tamawashi,2008,01,2
0,1,J13e,Kirinowaka,hatakikomi,J14e,Wakakoyu,2008,01,2
1,0,Y1e,Hakuho,shitatenage,M2e,Toyonoshima,2008,01,3
0,1,M1w,Tokitenku,yorikiri,Y1w,Asashoryu,2008,01,3
1,0,O2e,Kaio,oshidashi,M2w,Miyabiyama,2008,01,3
0,1,S1w,Ama,okuridashi,O2w,Kotooshu,2008,01,3
0,1,O1e,Chiyotaikai,hikiotoshi,K1w,Dejima,2008,01,3
1,0,M3e,Goeido,yorikiri,O1w,Kotomitsuki,2008,01,3
1,0,S1e,Aminishiki,uwatenage,M4e,Wakanosato,2008,01,3
1,0,K1e,Kotoshogiku,yoritaoshi,M1e,Kisenosato,2008,01,3
0,1,M5e,Roho,tsukiotoshi,M3w,Tochinonada,2008,01,3
1,0,M6e,Baruto,yorikiri,M4w,Asasekiryu,2008,01,3
0,1,M7w,Homasho,hikiotoshi,M5w,Tamakasuga,2008,01,3
0,1,M8w,Toyohibiki,hikiotoshi,M6w,Hokutoriki,2008,01,3
0,1,M7e,Takekaze,oshidashi,M9e,Kokkai,2008,01,3
0,1,M8e,Kakuryu,hatakikomi,M10e,Wakanoho,2008,01,3
1,0,M10w,Kyokutenho,yoritaoshi,M9w,Wakakirin,2008,01,3
0,1,M11e,Kakizoe,okuridashi,M12e,Futeno,2008,01,3
0,1,M12w,Tosanoumi,hatakikomi,M11w,Kasugao,2008,01,3
1,0,M13e,Iwakiyama,yorikiri,M14e,Takamisakari,2008,01,3
0,1,M15e,Tochiozan,tsukiotoshi,M13w,Tamanoshima,2008,01,3
1,0,M16e,Ichihara,hikiotoshi,M15w,Yoshikaze,2008,01,3
0,1,J1e,Kasuganishiki,oshidashi,M16w,Kaiho,2008,01,3
0,1,J2e,Chiyohakuho,hatakikomi,J1w,Koryu,2008,01,3
0,1,J3w,Hakurozan,yorikiri,J2w,Ryuo,2008,01,3
1,0,J3e,Sakaizawa,yorikiri,J4w,Otsukasa,2008,01,3
1,0,J4e,Kotokasuga,tsukiotoshi,J5w,Hoshihikari,2008,01,3
1,0,J5e,Hochiyama,oshidashi,J6w,Toyozakura,2008,01,3
1,0,J6e,Ushiomaru,uwatenage,J7e,Mokonami,2008,01,3
1,0,J8e,Kitazakura,oshidashi,J7w,Shunketsu,2008,01,3
0,1,J9e,Katayama,uwatenage,J8w,Hakuba,2008,01,3
1,0,J10e,Masatsukasa,uwatenage,J9w,Shirononami,2008,01,3
1,0,J11e,Kitataiki,yorikiri,J10w,Asofuji,2008,01,3
0,1,J13e,Kirinowaka,hikiotoshi,J11w,Kimurayama,2008,01,3
0,1,J12e,Satoyama,hatakikomi,J13w,Tamawashi,2008,01,3
0,1,J14e,Wakakoyu,tsukidashi,J12w,Tochinoshin,2008,01,3
1,0,Ms1e,Kyokunankai,tsukiotoshi,J14w,Tochinohana,2008,01,3
0,1,M3e,Goeido,yorikiri,Y1w,Asashoryu,2008,01,4
1,0,Y1e,Hakuho,sukuinage,M3w,Tochinonada,2008,01,4
1,0,M4e,Wakanosato,sukuinage,O2w,Kotooshu,2008,01,4
0,1,O1e,Chiyotaikai,yorikiri,M2e,Toyonoshima,2008,01,4
1,0,M1e,Kisenosato,yorikiri,O1w,Kotomitsuki,2008,01,4
0,1,O2e,Kaio,hikiotoshi,M1w,Tokitenku,2008,01,4
1,0,K1e,Kotoshogiku,yorikiri,S1w,Ama,2008,01,4
0,1,S1e,Aminishiki,yoritaoshi,K1w,Dejima,2008,01,4
0,1,M4w,Asasekiryu,okuridashi,M2w,Miyabiyama,2008,01,4
1,0,M6e,Baruto,yorikiri,M5w,Tamakasuga,2008,01,4
1,0,M5e,Roho,yorikiri,M6w,Hokutoriki,2008,01,4
1,0,M8e,Kakuryu,hatakikomi,M7w,Homasho,2008,01,4
1,0,M7e,Takekaze,oshitaoshi,M8w,Toyohibiki,2008,01,4
1,0,M10e,Wakanoho,yorikiri,M9w,Wakakirin,2008,01,4
1,0,M9e,Kokkai,yorikiri,M10w,Kyokutenho,2008,01,4
1,0,M12e,Futeno,yorikiri,M11w,Kasugao,2008,01,4
1,0,M11e,Kakizoe,hatakikomi,M12w,Tosanoumi,2008,01,4
1,0,M14e,Takamisakari,yorikiri,M13w,Tamanoshima,2008,01,4
1,0,M13e,Iwakiyama,oshidashi,M16w,Kaiho,2008,01,4
1,0,J2w,Ryuo,yoritaoshi,M15w,Yoshikaze,2008,01,4
0,1,M15e,Tochiozan,yorikiri,M16e,Ichihara,2008,01,4
0,1,J3w,Hakurozan,yorikiri,J1w,Koryu,2008,01,4
0,1,J1e,Kasuganishiki,yorikiri,J3e,Sakaizawa,2008,01,4
1,0,J2e,Chiyohakuho,yorikiri,J4e,Kotokasuga,2008,01,4
1,0,J6w,Toyozakura,yorikiri,J4w,Otsukasa,2008,01,4
0,1,J7w,Shunketsu,oshidashi,J5w,Hoshihikari,2008,01,4
1,0,J5e,Hochiyama,yorikiri,J7e,Mokonami,2008,01,4
0,1,J6e,Ushiomaru,yorikiri,J8e,Kitazakura,2008,01,4
0,1,J10w,Asofuji,yorikiri,J8w,Hakuba,2008,01,4
0,1,J11w,Kimurayama,yorikiri,J9w,Shirononami,2008,01,4
0,1,J9e,Katayama,oshidashi,J11e,Kitataiki,2008,01,4
0,1,J10e,Masatsukasa,katasukashi,J12e,Satoyama,2008,01,4
0,1,J13e,Kirinowaka,yorikiri,J12w,Tochinoshin,2008,01,4
0,1,J14e,Wakakoyu,oshitaoshi,J13w,Tamawashi,2008,01,4
1,0,Ms2w,Bushuyama,yorikiri,J14w,Tochinohana,2008,01,4
1,0,Y1e,Hakuho,uwatenage,M3e,Goeido,2008,01,5
0,1,M2e,Toyonoshima,uwatenage,Y1w,Asashoryu,2008,01,5
0,1,O1e,Chiyotaikai,oshidashi,S1w,Ama,2008,01,5
0,1,M2w,Miyabiyama,yorikiri,O1w,Kotomitsuki,2008,01,5
1,0,O2e,Kaio,oshidashi,K1w,Dejima,2008,01,5
0,1,M1w,Tokitenku,uwatedashinage,O2w,Kotooshu,2008,01,5
0,1,S1e,Aminishiki,yorikiri,K1e,Kotoshogiku,2008,01,5
1,0,M1e,Kisenosato,oshidashi,M3w,Tochinonada,2008,01,5
1,0,M4e,Wakanosato,yorikiri,M6e,Baruto,2008,01,5
0,1,M6w,Hokutoriki,yorikiri,M4w,Asasekiryu,2008,01,5
0,1,M5e,Roho,oshidashi,M7e,Takekaze,2008,01,5
1,0,M8w,Toyohibiki,uwatedashinage,M5w,Tamakasuga,2008,01,5
0,1,M9w,Wakakirin,okuridashi,M7w,Homasho,2008,01,5
1,0,M8e,Kakuryu,okuridashi,M11e,Kakizoe,2008,01,5
1,0,M9e,Kokkai,yoritaoshi,M11w,Kasugao,2008,01,5
0,1,M10e,Wakanoho,yorikiri,M13e,Iwakiyama,2008,01,5
0,1,M14e,Takamisakari,yorikiri,M10w,Kyokutenho,2008,01,5
0,1,M12e,Futeno,kainahineri,M16e,Ichihara,2008,01,5
1,0,M16w,Kaiho,yorikiri,M12w,Tosanoumi,2008,01,5
1,0,M15w,Yoshikaze,oshidashi,M13w,Tamanoshima,2008,01,5
1,0,M15e,Tochiozan,oshidashi,J3e,Sakaizawa,2008,01,5
0,1,J1e,Kasuganishiki,oshitaoshi,J4e,Kotokasuga,2008,01,5
1,0,J4w,Otsukasa,uwatenage,J1w,Koryu,2008,01,5
0,1,J2e,Chiyohakuho,uwatedashinage,J3w,Hakurozan,2008,01,5
1,0,J6w,Toyozakura,uwatenage,J2w,Ryuo,2008,01,5
0,1,J5e,Hochiyama,yorikiri,J8e,Kitazakura,2008,01,5
0,1,J9e,Katayama,hatakikomi,J5w,Hoshihikari,2008,01,5
0,1,J6e,Ushiomaru,tsukiotoshi,J7w,Shunketsu,2008,01,5
0,1,J7e,Mokonami,okuritaoshi,J10w,Asofuji,2008,01,5
1,0,J12w,Tochinoshin,yorikiri,J8w,Hakuba,2008,01,5
1,0,J13w,Tamawashi,kotenage,J9w,Shirononami,2008,01,5
0,1,J10e,Masatsukasa,oshidashi,J11w,Kimurayama,2008,01,5
1,0,J11e,Kitataiki,uwatedashinage,J14w,Tochinohana,2008,01,5
0,1,J12e,Satoyama,oshitaoshi,J14e,Wakakoyu,2008,01,5
0,1,J13e,Kirinowaka,tsukidashi,Ms2e,Sagatsukasa,2008,01,5
0,1,M2w,Miyabiyama,hatakikomi,Y1w,Asashoryu,2008,01,6
1,0,Y1e,Hakuho,yorikiri,M1e,Kisenosato,2008,01,6
1,0,M2e,Toyonoshima,oshidashi,O1w,Kotomitsuki,2008,01,6
0,1,O2e,Kaio,yorikiri,S1w,Ama,2008,01,6
0,1,M3e,Goeido,hikiotoshi,O2w,Kotooshu,2008,01,6
0,1,O1e,Chiyotaikai,yorikiri,S1e,Aminishiki,2008,01,6
1,0,K1e,Kotoshogiku,yorikiri,K1w,Dejima,2008,01,6
1,0,M4w,Asasekiryu,uwatedashinage,M1w,Tokitenku,2008,01,6
1,0,M5w,Tamakasuga,uwatenage,M3w,Tochinonada,2008,01,6
0,1,M4e,Wakanosato,kubinage,M7e,Takekaze,2008,01,6
0,1,M5e,Roho,oshidashi,M7w,Homasho,2008,01,6
0,1,M9e,Kokkai,oshidashi,M6w,Hokutoriki,2008,01,6
1,0,M6e,Baruto,yoritaoshi,M8w,Toyohibiki,2008,01,6
1,0,M8e,Kakuryu,oshidashi,M9w,Wakakirin,2008,01,6
0,1,M11e,Kakizoe,hikiotoshi,M10w,Kyokutenho,2008,01,6
